SceneName,CollisionDetection_min,CollisionDetection_max,CollisionDetection_mean,CollisionDetection_std,CollisionDetection_quartile1,CollisionDetection_quartile2,CollisionDetection_quartile3,CollisionDetection_cardinality,ODESolve_min,ODESolve_max,ODESolve_mean,ODESolve_std,ODESolve_quartile1,ODESolve_quartile2,ODESolve_quartile3,ODESolve_cardinality,ComputeForce_min,ComputeForce_max,ComputeForce_mean,ComputeForce_std,ComputeForce_quartile1,ComputeForce_quartile2,ComputeForce_quartile3,ComputeForce_cardinality,ComputeRHTerm_min,ComputeRHTerm_max,ComputeRHTerm_mean,ComputeRHTerm_std,ComputeRHTerm_quartile1,ComputeRHTerm_quartile2,ComputeRHTerm_quartile3,ComputeRHTerm_cardinality,setSystemMBKMatrix_min,setSystemMBKMatrix_max,setSystemMBKMatrix_mean,setSystemMBKMatrix_std,setSystemMBKMatrix_quartile1,setSystemMBKMatrix_quartile2,setSystemMBKMatrix_quartile3,setSystemMBKMatrix_cardinality,MBKSolve_min,MBKSolve_max,MBKSolve_mean,MBKSolve_std,MBKSolve_quartile1,MBKSolve_quartile2,MBKSolve_quartile3,MBKSolve_cardinality,ProjectAndMechaMap_min,ProjectAndMechaMap_max,ProjectAndMechaMap_mean,ProjectAndMechaMap_std,ProjectAndMechaMap_quartile1,ProjectAndMechaMap_quartile2,ProjectAndMechaMap_quartile3,ProjectAndMechaMap_cardinality,UpdateBBox_min,UpdateBBox_max,UpdateBBox_mean,UpdateBBox_std,UpdateBBox_quartile1,UpdateBBox_quartile2,UpdateBBox_quartile3,UpdateBBox_cardinality,TimeStep_min,TimeStep_max,TimeStep_mean,TimeStep_std,TimeStep_quartile1,TimeStep_quartile2,TimeStep_quartile3,TimeStep_cardinality,SolveConstraint_min,SolveConstraint_max,SolveConstraint_mean,SolveConstraint_std,SolveConstraint_quartile1,SolveConstraint_quartile2,SolveConstraint_quartile3,SolveConstraint_cardinality,PrepareState_min,PrepareState_max,PrepareState_mean,PrepareState_std,PrepareState_quartile1,PrepareState_quartile2,PrepareState_quartile3,PrepareState_cardinality,BuildSystem_min,BuildSystem_max,BuildSystem_mean,BuildSystem_std,BuildSystem_quartile1,BuildSystem_quartile2,BuildSystem_quartile3,BuildSystem_cardinality,SolveSystem_min,SolveSystem_max,SolveSystem_mean,SolveSystem_std,SolveSystem_quartile1,SolveSystem_quartile2,SolveSystem_quartile3,SolveSystem_cardinality,ApplyCorrection_min,ApplyCorrection_max,ApplyCorrection_mean,ApplyCorrection_std,ApplyCorrection_quartile1,ApplyCorrection_quartile2,ApplyCorrection_quartile3,ApplyCorrection_cardinality,CPUUsage_min,CPUUsage_max,CPUUsage_mean,CPUUsage_std,CPUUsage_quartile1,CPUUsage_quartile2,CPUUsage_quartile3,CPUUsage_cardinality
fallingBeamLagrangianCollision,0.329206,0.419629,0.34368158039215685,0.013602244885384487,0.3352935,0.340528,0.3464485,255,12.128139,13.498748,12.572957415686274,0.2214264151238062,12.3914455,12.616927,12.694628,255,0.28529,0.363695,0.29568148235294117,0.013200404778355613,0.2885075,0.290111,0.2978305,255,0.135264,0.205538,0.14067101568627452,0.009102139223655764,0.1370055,0.138242,0.139428,255,3.863854,4.384688,3.950178870588235,0.06186997138156605,3.9006365,3.940884,3.9833595,255,3.863854,4.384688,3.950178870588235,0.06186997138156605,3.9006365,3.940884,3.9833595,255,0.022156,0.033747,0.023878462745098042,0.0012467092140103669,0.023172,0.023634,0.0242275,255,0.05453,0.08161,0.05629079607843137,0.0024701207538920344,0.055385,0.055847,0.0564785,255,40.430698,55.013627,47.64465137254902,1.92128504673796,47.868266,48.188361,48.3555195,255,27.216665,41.86173,34.54939004313725,1.9676029725791682,35.013866,35.139389,35.224384,255,0.020386,0.043793,0.02200934901960784,0.0021489493063640585,0.021321,0.021693,0.0220675,255,21.758301,28.465749,22.04022370588235,0.7822709740358664,21.8836435,21.919713,21.960498,255,4.893335,13.323467,12.078309647058823,1.771632919238642,12.7037765,12.797048,12.849995,255,0.378718,0.471201,0.4062622431372549,0.01429546810773665,0.3981495,0.402774,0.4080895,255,0.0,1.2,0.24,0.48000000000000004,0.0,0.0,0.0,5
SofaScene,11.946656,39.340981,13.136984539601139,0.7379003064639644,12.8922335,13.009354,13.198469,1755,11.550845,38.916322,12.79938445982906,0.733760570579896,12.5595615,12.673666,12.8607915,1755,0.007418,0.88748,0.2467127168091168,0.21898386226978503,0.050308,0.2770175,0.396867,10530,0.007999,0.695705,0.09736744235517569,0.08021561270700167,0.021953,0.1084465,0.15844875,10530,0.099851,22.818853,1.8635595265906932,1.9142861890560832,0.1678305,1.4756225,2.683744,10530,0.099851,22.818853,1.8635595265906932,1.9142861890560832,0.1678305,1.4756225,2.683744,10530,0.090598,0.227228,0.10979189572649573,0.014913538364532429,0.0987865,0.102573,0.117727,1755,0.13519,0.306122,0.14941711623931625,0.0148724274926392,0.140717,0.143037,0.149831,1755,23.541532,64.428266,28.812414552136755,2.5296126119785316,27.109866,28.636365,30.5812425,1755,10.252961,24.403427,15.075949563532765,2.3471036994842462,13.4398855,14.866403,16.7696565,1755,0.074098,0.152876,0.08606158062678063,0.01159188930143972,0.080361,0.082663,0.0853845,1755,9.428327,23.40927,14.234230799430199,2.265725299866909,12.6722015,14.049603,15.912076,1755,0.104145,0.886939,0.2676185527065527,0.1052998052546687,0.203831,0.245186,0.2978845,1755,0.417105,1.184321,0.4857122997150997,0.03154867914288327,0.463624,0.48482,0.5048955,1755,0.0,1.2,0.24,0.48000000000000004,0.0,0.0,0.0,5
BilateralLagrangianConstraint_NNCG,0.038114,1.854259,0.095917347,0.12261991472156791,0.0432785,0.081959,0.1116835,1000,0.27329,0.463357,0.301570024,0.025699846777625424,0.28311575,0.288744,0.319716,1000,0.001319,0.019923,0.0019831015,0.0008336876616561804,0.001551,0.0017105,0.00237125,4000,0.003024,0.021662,0.003907116,0.0009734922999407853,0.003352,0.0035355,0.00439325,4000,0.020949,0.064322,0.024228081999999998,0.003350721274483451,0.0218365,0.023439,0.025591,4000,0.020949,0.064322,0.024228081999999998,0.003350721274483451,0.0218365,0.023439,0.025591,4000,0.020711,0.046025,0.023186277999999998,0.0030103117547383693,0.02118075,0.0214935,0.0251865,1000,0.026266,0.058924,0.028530289,0.0028123376172641506,0.026917,0.0273005,0.02973175,1000,0.573299,2.671264,0.683951194,0.15928063353856414,0.59292375,0.6407365,0.751488,1000,0.091603,0.196973,0.106061353,0.01570964654371291,0.09492625,0.0990225,0.11590425,1000,0.025482,0.06806,0.02937015,0.004565283841066183,0.026574,0.027253,0.031585,1000,0.041429,0.117928,0.048833771,0.008847043642627688,0.04298975,0.045071,0.05380025,1000,0.006157,0.031734,0.007556946,0.0018766031272178993,0.006452,0.0066205,0.0081095,1000,0.017019,0.049026,0.019691508,0.0029303126880822804,0.01767525,0.0182315,0.0213115,1000,0.0,1.2,0.24,0.48000000000000004,0.0,0.0,0.0,5
BilateralLagrangianConstraint_PGS,0.026623,1.690259,0.09596388,0.12041560533233059,0.04307925,0.0827795,0.112071,1000,0.271939,0.447478,0.303858374,0.02673211801421885,0.28436525,0.2902645,0.321404,1000,0.001303,0.023613,0.002009433,0.0008945039524848395,0.00159,0.0017575,0.002325,4000,0.002961,0.015061,0.0038990205,0.0008155187401769195,0.00335675,0.003526,0.0044135,4000,0.020937,0.06638,0.0243671365,0.003541332836428645,0.021905,0.023588,0.0255355,4000,0.020937,0.06638,0.0243671365,0.003541332836428645,0.021905,0.023588,0.0255355,4000,0.02076,0.052783,0.023242894,0.00313543742638312,0.0212495,0.0215135,0.025088,1000,0.026271,0.080263,0.028493630000000002,0.003024713457023657,0.026897,0.027171,0.02975375,1000,0.577047,2.554132,0.686715478,0.15782529249500385,0.59280725,0.642059,0.7558515,1000,0.091373,0.207537,0.105538254,0.015923700660383063,0.094285,0.097786,0.11616075,1000,0.025481,0.060425,0.029143737,0.004791910900239172,0.02627175,0.026834,0.03097725,1000,0.041514,0.123792,0.048580473,0.00918655608534945,0.042556,0.0447025,0.0527655,1000,0.006039,0.024992,0.007553263,0.0018481702183053919,0.00633775,0.0068935,0.00808825,1000,0.017088,0.059795,0.019661941999999998,0.0031090749133200375,0.017619,0.018024,0.0212575,1000,0.0,1.2,0.48,0.5878775382679627,0.0,0.0,1.2,5
BilateralLagrangianConstraint_UGS,0.025776,1.717128,0.06744323399999999,0.11751043452223825,0.042368,0.054393,0.0677735,1000,0.27602,0.480345,0.29559241399999997,0.01758596227172696,0.28730675,0.290788,0.295965,1000,0.001333,0.015521,0.0019223375,0.000744453844501961,0.001593,0.001702,0.002303,4000,0.003072,0.023468,0.00382551625,0.0009918232101720232,0.003367,0.00351,0.004404,4000,0.021138,0.070507,0.02375689775,0.002851229805328735,0.02200775,0.023429,0.0243515,4000,0.021138,0.070507,0.02375689775,0.002851229805328735,0.02200775,0.023429,0.0243515,4000,0.020823,0.057622,0.02192841,0.002109089114262363,0.02132,0.021466,0.02164325,1000,0.026322,0.06374,0.027616859,0.0027093232467018404,0.0268405,0.027042,0.0272385,1000,0.598042,2.613899,0.66270124,0.14183049057269878,0.61875625,0.6449645,0.665483,1000,0.103604,0.280123,0.12758706,0.016154507126136655,0.11668325,0.126228,0.132436,1000,0.025926,0.069711,0.027766093000000002,0.00352962480532294,0.0266965,0.0269505,0.02730925,1000,0.047352,0.112046,0.050755703,0.006727755464253364,0.04865,0.049117,0.0498155,1000,0.009277,0.079284,0.029305691999999998,0.010017179104475272,0.02095425,0.030806,0.0354065,1000,0.017654,0.045308,0.019164794000000002,0.0025708510204918524,0.01804875,0.0182185,0.01857625,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
FrictionContact_LCP_with_friction,0.037486,1.646132,0.07980140399999999,0.10389051994464549,0.0721285,0.072872,0.07554475,1000,0.081053,0.206362,0.107539709,0.010748041991931322,0.105627,0.1083505,0.1099725,1000,0.002198,0.013326,0.0031589870000000003,0.0009002421923188225,0.003021,0.003086,0.00316025,1000,0.004417,0.017782,0.0058254579999999995,0.0009099171622933595,0.005726,0.0058165,0.005903,1000,0.024801,0.088099,0.033689351,0.003997835970096697,0.0326955,0.033289,0.0355275,1000,0.024801,0.088099,0.033689351,0.003997835970096697,0.0326955,0.033289,0.0355275,1000,0.006477,0.036907,0.009595388000000002,0.0016138515376130482,0.009579,0.009698,0.00981525,1000,0.010449,0.030014,0.012657763,0.0012813389757714388,0.01252675,0.012619,0.01272025,1000,0.183846,1.952243,0.296340406,0.11395333766020706,0.29142375,0.2944815,0.2985595,1000,0.013043,0.09816,0.039447789,0.0100785015905381,0.040737,0.0410985,0.04183975,1000,0.00223,0.012868,0.00324599,0.0006927117292929289,0.0031335,0.003199,0.00326725,1000,0.00726,0.055133,0.017391030999999998,0.004215892834268799,0.017503,0.0176535,0.01786725,1000,0.001911,0.068188,0.016867288,0.0062390565882235755,0.01816125,0.018389,0.018541,1000,0.001028,0.011526,0.001418672,0.0006658508634942213,0.001268,0.001309,0.001351,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
FrictionContact_LCP_without_friction,0.037683,1.463809,0.094407342,0.09620866634672282,0.0734055,0.100786,0.102828,1000,0.080596,0.199297,0.107086898,0.01139555971594182,0.104852,0.1074645,0.108764,1000,0.002175,0.017401,0.003161885,0.0010784321275699273,0.00298475,0.003052,0.003128,1000,0.004362,0.022498,0.005811721,0.0010204503423288172,0.005702,0.005785,0.00586525,1000,0.024756,0.08405,0.033737381000000004,0.004722179569419084,0.032573,0.0330245,0.03539575,1000,0.024756,0.08405,0.033737381000000004,0.004722179569419084,0.032573,0.0330245,0.03539575,1000,0.006451,0.03623,0.009664981,0.0019353060937843916,0.00956775,0.009712,0.00985425,1000,0.010427,0.037288,0.012632981,0.0015869842546915834,0.012422,0.012539,0.012647,1000,0.183646,1.76299,0.30046649,0.10746538618717144,0.27846375,0.3089995,0.3154205,1000,0.01311,0.11149,0.029667596,0.007349254694510457,0.02731125,0.0313915,0.0321385,1000,0.002221,0.018934,0.0032330880000000003,0.0009121759820648645,0.00309,0.00316,0.003229,1000,0.007292,0.096047,0.016319443,0.004632684168681371,0.0158265,0.0165155,0.0169065,1000,0.001914,0.026986,0.008178207,0.00301383647335933,0.00646975,0.0098095,0.01011125,1000,0.001002,0.011627,0.001409697,0.0006278775160737961,0.00124275,0.001305,0.001373,1000,0.0,1.2,0.24,0.48,0.0,0.0,0.0,5
FixedProjectiveConstraint,0.006445,0.135394,0.008136751,0.008876066905730206,0.006782,0.006951,0.007343,1000,1.133969,1.348734,1.168473873,0.03728768313795952,1.141096,1.150336,1.1963755,1000,0.066458,0.119584,0.068483652,0.004033080914251039,0.066986,0.067216,0.06922325,1000,0.036689,0.080912,0.038398199,0.0036898863136144177,0.03708275,0.037349,0.038116,1000,0.02154,0.056017,0.023106426,0.0023216592085239384,0.02191,0.022121,0.0243,1000,0.986275,1.145528,1.0151472049999999,0.03378670063345895,0.99039275,1.000071,1.03268625,1000,0.002732,0.023206,0.0031535079999999997,0.0010759079542116974,0.002906,0.002978,0.00306425,1000,0.011262,0.02532,0.01178325,0.00099224557015892,0.011508,0.011587,0.011704,1000,1.169743,1.545524,1.207448164,0.041310938942090196,1.179184,1.188355,1.235049,1000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
FEMBAR_EigenSimplicialLDLT,0.000291,0.001062,0.000360045,6.143582810543046e-05,0.000327,0.000344,0.000379,1000,2.523611,4.925594,2.5805558110000004,0.18389506382236384,2.5351905,2.5428605,2.580233,1000,0.05195,0.104873,0.054614517,0.003949217180367648,0.05255925,0.0532895,0.05565925,1000,0.044089,0.078313,0.045929627,0.0032920316170825274,0.0444625,0.044688,0.046629,1000,0.698432,2.021138,0.719298231,0.09299449979702906,0.70445275,0.7066815,0.71315875,1000,1.695529,2.727604,1.736497953,0.10451228667353324,1.7068475,1.710965,1.73671025,1000,0.00114,0.010185,0.001398089,0.00031102533189275756,0.001302,0.0013685,0.001452,1000,0.012759,0.033978,0.013499999,0.0014955178297161825,0.01309675,0.013267,0.013489,1000,2.548525,4.985691,2.6075299199999997,0.18626629766908345,2.56133575,2.570046,2.606867,1000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
FEMBAR_EigenSimplicialLLT,0.000299,0.01056,0.00036642200000000004,0.00032677543958504595,0.000332,0.000347,0.00036425,1000,2.626463,4.929632,2.679387614,0.17802177962733942,2.6365215,2.6445415,2.67457525,1000,0.051338,0.089585,0.053209948,0.0031406410729811194,0.052013,0.0524145,0.052856,1000,0.043778,0.073045,0.04492418,0.0021389328319514848,0.044123,0.0443975,0.0447895,1000,0.699131,1.893172,0.717823623,0.08278575618869993,0.7047165,0.706972,0.71320575,1000,1.800762,2.884214,1.839392457,0.10818366423139009,1.8090575,1.8138745,1.83258825,1000,0.001134,0.021428,0.0014477889999999999,0.000737378143477958,0.001302,0.0013565,0.001496,1000,0.012703,0.035454,0.013415201,0.0012968591544955837,0.0130525,0.0132255,0.01343325,1000,2.651097,4.987312,2.706102031,0.1802220956044903,2.66267375,2.671243,2.70162825,1000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
FEMBAR_EigenSparseLU,0.000306,0.004369,0.000423711,0.00013784791430776163,0.000394,0.000415,0.000434,1000,3.332562,5.860843,3.418132235,0.19465831710538795,3.36080325,3.387998,3.4176935,1000,0.052994,0.098728,0.057085342,0.004282107139602651,0.05473975,0.0559865,0.0581515,1000,0.044536,0.075893,0.046575658000000006,0.0024770842297015257,0.04527225,0.045698,0.04757,1000,0.704235,1.93983,0.728692664,0.0852618490681448,0.71178025,0.715229,0.73003725,1000,2.497464,3.731187,2.558361514,0.12160125739758534,2.511738,2.5346415,2.5595555,1000,0.001403,0.003649,0.0017573299999999999,0.0002547359320943946,0.00158275,0.0016855,0.001891,1000,0.013787,0.036996,0.015089151,0.0016580392378345574,0.014476,0.0148115,0.01522075,1000,3.359477,5.926997,3.4483227519999997,0.197188625478293,3.39023,3.417445,3.44823425,1000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
FEMBAR_EigenSparseQR,0.000344,0.010025,0.000481644,0.0003253087691163581,0.000426,0.000461,0.000491,1000,10.948202,14.095306,11.118226107,0.24352474986216402,11.0170575,11.0601865,11.16387775,1000,0.053593,0.112202,0.057414507,0.003759118934797222,0.055866,0.056873,0.05777,1000,0.043774,0.084648,0.046837830000000004,0.0031400775552683407,0.0456095,0.0461925,0.0469325,1000,0.703541,1.935246,0.7314298029999999,0.08611640407173417,0.71074325,0.713865,0.727822,1000,10.101075,11.982997,10.254206130999998,0.1714027998601068,10.16806675,10.203834,10.295045,1000,0.001397,0.01262,0.00189226,0.0005518645453369876,0.00168875,0.0018205,0.00197625,1000,0.014451,0.036278,0.016215593,0.001403392475878006,0.0155985,0.016036,0.01652325,1000,10.976936,14.166254,11.151105479,0.24627165477198054,11.0494175,11.0929045,11.196281,1000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,1.2,0.48,0.5878775382679627,0.0,0.0,1.2,5
